No_Occupant,Met,Clo,CO2_Outdoor,CO2_Indoor,Outdoor_Temp,Indoor_Temp,Outdoor_Humidity,Indoor_Humidity,Energy_Consumption_Light,Energy_Consumption_HVAC,Energy_Consumption_Others,Total_Energy_Consumption
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.96,0.832,445.4440317,1466.7839,29.00246609,20.64237776,76.1634,53.7239,0.096898466,2.542088428,0.057878923,2.696865817
2,0.91,0.843,445.1722476,1475.3386,28.29032638,19.7063171,75.3308,53.151075,0.071638209,2.400136828,0.05357673,2.525351767
4,0.98,0.854,444.9004635,1483.8933,27.88350879,22.41331712,74.4982,53.17236,0.105014613,1.817800677,0.059824203,1.982639493
5,0.99,0.865,444.6286793,1492.448,31.14134975,17.07056122,75.09872,53.193645,0.095580524,2.804790076,0.053591204,2.953961804
3,1.1,0.876,444.3568952,1501.0027,31.4828071,24.71979923,75.69924,53.43493,0.107222171,2.273199609,0.054436738,2.434858517
5,1.12,0.887,444.0851111,1509.5574,30.01110278,20.02874684,76.29976,53.676215,0.079786062,2.724177085,0.044655847,2.848618994
4,1.11,0.898,443.813327,1518.1121,33.99632569,15.45323155,76.90028,53.9175,0.07496234,2.44440427,0.045546492,2.564913102
3,1.21,0.887,443.5415428,1526.6668,34.15986934,17.35513582,77.5008,54.158785,0.111750739,2.286925982,0.064272024,2.462948745
3,0.95,0.821,445.7158159,1458.2292,30.76797218,21.12310733,76.996,54.296725,0.095600422,2.036884283,0.057122724,2.189607429
3,0.8,0.75,414.954358,1679.929,32.14080352,19.34089802,85.6604,65.9182,0.136591139,2.165795193,0.051096882,2.353483214
2,0.7,0.723,413.989262,1665.586,30.84823204,21.15271696,85.3529,65.9136,0.178995961,3.0196347,0.065712236,3.264342897
3,0.8,0.696,413.024166,1651.243,33.49412635,20.31114342,85.0454,65.909,0.099008184,1.670376139,0.049291552,1.818675875
2,0.7,0.669,412.05907,1636.9,32.25668584,21.57981179,84.7379,65.9044,0.13918271,2.841945416,0.046876353,3.02800448
2,0.7,0.642,411.093974,1622.557,32.83228955,18.60768107,84.4304,65.8998,0.076247279,1.72033747,0.054574137,1.851158886
2,0.7,0.615,412.0987,1608.214,31.80023987,21.31824099,84.1229,65.617625,0.122633235,2.836192708,0.051527286,3.010353229
2,0.7,0.588,413.103426,1593.871,30.03784194,21.27936825,83.8154,65.33545,0.083859748,1.273693511,0.041712852,1.399266111
2,0.6,0.561,414.108152,1579.528,28.98043426,20.59691557,83.5079,65.053275,0.096819004,2.407154752,0.055145667,2.559119424
1,0.6,0.534,415.112878,1565.185,31.97850665,18.42216658,83.2004,64.7711,0.086916717,2.739178157,0.047684484,2.873779359
